"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-21-1916" "10" "Tufts (MA)" "12" "Medford, MA" "" 10 21 1916 "Indiana"
"L" "11-04-1916" "0" "Northwestern (IL)" "7" "Bloomington, IN" "" 11 4 1916 "Indiana"
"L" "11-11-1916" "7" "Ohio St." "46" "Columbus, OH" "" 11 11 1916 "Indiana"
"W" "11-18-1916" "14" "Florida" "3" "Bloomington, IN" "" 11 18 1916 "Indiana"
"T" "11-25-1916" "0" "Purdue (IN)" "0" "West Lafayette, IN" "" 11 25 1916 "Indiana"
"W" "09-29-1917" "50" "Franklin (IN)" "0" "Bloomington, IN" "" 9 29 1917 "Indiana"
"W" "10-06-1917" "51" "Wabash (IN)" "0" "Bloomington, IN" "" 10 6 1917 "Indiana"
"W" "10-13-1917" "40" "Saint Louis (MO)" "0" "Bloomington, IN" "" 10 13 1917 "Indiana"
"L" "10-20-1917" "9" "Minnesota" "33" "Minneapolis, MN" "" 10 20 1917 "Indiana"
"L" "11-03-1917" "3" "Ohio St." "26" "Bloomington, IN" "" 11 3 1917 "Indiana"
"W" "11-17-1917" "35" "DePauw (IN)" "0" "Bloomington, IN" "" 11 17 1917 "Indiana"
"W" "11-24-1917" "37" "Purdue (IN)" "0" "Bloomington, IN" "" 11 24 1917 "Indiana"
"L" "10-05-1918" "7" "Kentucky" "24" "Bloomington, IN" "" 10 5 1918 "Indiana"
"L" "11-02-1918" "3" "Camp Zachary Taylor (KY)" "7" "Louisville, KY" "" 11 2 1918 "Indiana"
"W" "11-09-1918" "41" "Fort Harrison (IN)" "0" "Bloomington, IN" "" 11 9 1918 "Indiana"
"W" "11-16-1918" "13" "DePauw (IN)" "0" "Bloomington, IN" "" 11 16 1918 "Indiana"
"W" "09-27-1919" "20" "Wabash (IN)" "7" "Bloomington, IN" "" 9 27 1919 "Indiana"
"L" "10-04-1919" "3" "Centre (KY)" "12" "Bloomington, IN" "" 10 4 1919 "Indiana"
"W" "10-11-1919" "24" "Kentucky" "0" "Lexington, KY" "" 10 11 1919 "Indiana"
