"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-22-1919" "10" "Bowling Green (OH)" "0" "Bowling Green, OH" "" 10 22 1919 "Eastern Michigan"
"W" "10-25-1919" "23" "Adrian (MI)" "6" "Ypsilanti, MI" "" 10 25 1919 "Eastern Michigan"
"W" "11-01-1919" "14" "Alma (MI)" "0" "Alma, MI" "" 11 1 1919 "Eastern Michigan"
"T" "11-07-1919" "7" "Central Michigan" "7" "Mount Pleasant, MI" "" 11 7 1919 "Eastern Michigan"
"L" "11-15-1919" "7" "Albion (MI)" "30" "Ypsilanti, MI" "" 11 15 1919 "Eastern Michigan"
"L" "11-22-1919" "0" "Hillsdale (MI)" "1" "Hillsdale, MI" "" 11 22 1919 "Eastern Michigan"
"W" "10-09-1920" "27" "Assumption College (Canada)" "13" "Windsor, ON (Canada)" "" 10 9 1920 "Eastern Michigan"
"W" "10-12-1920" "68" "Bowling Green (OH)" "0" "Ypsilanti, MI" "" 10 12 1920 "Eastern Michigan"
"W" "10-16-1920" "7" "Central Michigan" "6" "Ypsilanti, MI" "" 10 16 1920 "Eastern Michigan"
"W" "10-30-1920" "20" "Grand Rapids JC (MI)" "0" "Ypsilanti, MI" "" 10 30 1920 "Eastern Michigan"
"W" "10-30-1920" "12" "Alma (MI)" "6" "Alma, MI" "" 10 30 1920 "Eastern Michigan"
"W" "11-06-1920" "21" "Wayne St. (MI)" "7" "Ypsilanti, MI" "" 11 6 1920 "Eastern Michigan"
"L" "11-13-1920" "0" "Albion (MI)" "28" "Albion, MI" "" 11 13 1920 "Eastern Michigan"
"L" "11-29-1920" "0" "Hillsdale (MI)" "28" "Ypsilanti, MI" "" 11 29 1920 "Eastern Michigan"
"W" "10-08-1921" "48" "Assumption College (Canada)" "0" "Ypsilanti, MI" "" 10 8 1921 "Eastern Michigan"
"W" "10-15-1921" "7" "Central Michigan" "6" "Mount Pleasant, MI" "" 10 15 1921 "Eastern Michigan"
"L" "10-22-1921" "0" "Alma (MI)" "7" "Ypsilanti, MI" "" 10 22 1921 "Eastern Michigan"
"W" "11-12-1921" "13" "Hillsdale (MI)" "7" "Hillsdale, MI" "" 11 12 1921 "Eastern Michigan"
"L" "11-19-1921" "14" "Albion (MI)" "27" "Ypsilanti, MI" "" 11 19 1921 "Eastern Michigan"
"L" "11-29-1921" "0" "Wayne St. (MI)" "3" "Detroit, MI" "" 11 29 1921 "Eastern Michigan"
"W" "10-07-1922" "13" "Assumption College (Canada)" "0" "Windsor, ON (Canada)" "" 10 7 1922 "Eastern Michigan"
"W" "10-14-1922" "12" "Grand Rapids JC (MI)" "0" "Grand Rapids, MI" "" 10 14 1922 "Eastern Michigan"
"L" "10-21-1922" "0" "Alma (MI)" "14" "Alma, MI" "" 10 21 1922 "Eastern Michigan"
"T" "10-28-1922" "0" "Wayne St. (MI)" "0" "Ypsilanti, MI" "" 10 28 1922 "Eastern Michigan"
"T" "11-05-1922" "0" "Central Michigan" "0" "Ypsilanti, MI" "" 11 5 1922 "Eastern Michigan"
"W" "11-11-1922" "6" "Olivet (MI)" "0" "Ypsilanti, MI" "" 11 11 1922 "Eastern Michigan"
"L" "11-18-1922" "0" "Albion (MI)" "14" "Albion, MI" "" 11 18 1922 "Eastern Michigan"
"W" "09-29-1923" "13" "Adrian (MI)" "0" "Ypsilanti, MI" "" 9 29 1923 "Eastern Michigan"
"L" "10-06-1923" "0" "Toledo (OH)" "13" "Toledo, OH" "" 10 6 1923 "Eastern Michigan"
"T" "10-13-1923" "6" "Hillsdale (MI)" "6" "Ypsilanti, MI" "" 10 13 1923 "Eastern Michigan"
"L" "10-20-1923" "0" "Alma (MI)" "19" "Ypsilanti, MI" "" 10 20 1923 "Eastern Michigan"
"L" "10-27-1923" "3" "Central Michigan" "27" "Mount Pleasant, MI" "" 10 27 1923 "Eastern Michigan"
"W" "11-03-1923" "19" "Kalamazoo (MI)" "3" "Kalamazoo, MI" "" 11 3 1923 "Eastern Michigan"
"L" "11-17-1923" "7" "Albion (MI)" "21" "Ypsilanti, MI" "" 11 17 1923 "Eastern Michigan"
"L" "11-22-1923" "7" "Olivet (MI)" "15" "Olivet, MI" "" 11 22 1923 "Eastern Michigan"
