"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-22-1938" "0" "Hendrix (AR)" "6" "Jonesboro, AR" "" 10 22 1938 "Arkansas St."
"W" "11-05-1938" "27" "Arkansas-Monticello" "6" "Monticello, AR" "" 11 5 1938 "Arkansas St."
"W" "11-11-1938" "18" "Arkansas-Monticello" "6" "Jonesboro, AR" "" 11 11 1938 "Arkansas St."
"W" "09-23-1939" "13" "Northwest Mississippi JC" "0" "Jonesboro, AR" "" 9 23 1939 "Arkansas St."
"W" "09-29-1939" "7" "Memphis (TN)" "6" "Memphis, TN" "" 9 29 1939 "Arkansas St."
"L" "10-07-1939" "6" "Missouri-Rolla" "39" "Rolla, MO" "" 10 7 1939 "Arkansas St."
"W" "10-14-1939" "7" "Southern Illinois" "0" "Jonesboro, AR" "" 10 14 1939 "Arkansas St."
"L" "10-19-1939" "0" "Hendrix (AR)" "20" "Conway, AR" "" 10 19 1939 "Arkansas St."
"L" "11-04-1939" "6" "Union (TN)" "20" "Jonesboro, AR" "" 11 4 1939 "Arkansas St."
"W" "11-11-1939" "26" "Tennessee JC" "13" "Jonesboro, AR" "" 11 11 1939 "Arkansas St."
"T" "09-20-1940" "6" "Northwest Mississippi JC" "6" "Senatobia, MS" "" 9 20 1940 "Arkansas St."
"L" "09-28-1940" "12" "Missouri-Rolla" "44" "Rolla, MO" "" 9 28 1940 "Arkansas St."
"T" "10-04-1940" "7" "Sunflower JC (MS)" "7" "Jonesboro, AR" "" 10 4 1940 "Arkansas St."
"L" "10-12-1940" "0" "Southern Illinois" "7" "Carbondale, IL" "" 10 12 1940 "Arkansas St."
"W" "10-26-1940" "13" "Austin Peay St. (TN)" "0" "Jonesboro, AR" "" 10 26 1940 "Arkansas St."
"L" "11-02-1940" "0" "Union (TN)" "20" "Jonesboro, AR" "" 11 2 1940 "Arkansas St."
"L" "11-08-1940" "7" "Tennessee JC" "14" "Martin, TN" "" 11 8 1940 "Arkansas St."
"L" "09-20-1941" "0" "Missouri-Rolla" "46" "Rolla, MO" "" 9 20 1941 "Arkansas St."
"L" "09-26-1941" "0" "Southeast Missouri St." "44" "Cape Girardeau, MO" "" 9 26 1941 "Arkansas St."
"L" "10-03-1941" "0" "Sunflower JC (MS)" "68" "Moorhead, MS" "" 10 3 1941 "Arkansas St."
"L" "10-11-1941" "0" "Southern Illinois" "27" "Jonesboro, AR" "" 10 11 1941 "Arkansas St."
"L" "10-24-1941" "0" "Austin Peay St. (TN)" "34" "Clarksville, TN" "" 10 24 1941 "Arkansas St."
"L" "10-31-1941" "0" "Southern Arkansas" "19" "Jonesboro, AR" "" 10 31 1941 "Arkansas St."
"L" "00-00-1941" "0" "Union (TN)" "70" "Jackson, TN" "" 0 0 1941 "Arkansas St."
"L" "09-22-1945" "0" "Southern Illinois" "6" "Jonesboro, AR" "" 9 22 1945 "Arkansas St."
"T" "10-06-1945" "6" "Southern Illinois" "6" "Carbondale, IL" "" 10 6 1945 "Arkansas St."
"W" "10-11-1945" "18" "Central Arkansas" "0" "Conway, AR" "" 10 11 1945 "Arkansas St."
"L" "00-00-1945" "0" "Mississippi St. JV" "43" "?" "" 0 0 1945 "Arkansas St."
"L" "00-00-1945" "0" "Henderson St. (AR)" "13" "?" "" 0 0 1945 "Arkansas St."
"L" "11-03-1945" "6" "Illinois Wesleyan" "27" "Bloomington, IL" "" 11 3 1945 "Arkansas St."
"W" "11-16-1945" "21" "Central Arkansas" "0" "Jonesboro, AR" "" 11 16 1945 "Arkansas St."
"L" "09-27-1946" "0" "Southeast Missouri St." "8" "Cape Girardeau, MO" "" 9 27 1946 "Arkansas St."
"L" "10-05-1946" "2" "Bradley (IL)" "26" "Peoria, IL" "" 10 5 1946 "Arkansas St."
"T" "10-12-1946" "13" "Arkansas-Monticello" "13" "Monticello, AR" "" 10 12 1946 "Arkansas St."
"W" "10-19-1946" "14" "Southern Illinois" "12" "Carbondale, IL" "" 10 19 1946 "Arkansas St."
"L" "10-26-1946" "0" "Xavier (OH)" "26" "Cincinnati, OH" "" 10 26 1946 "Arkansas St."
"W" "11-02-1946" "20" "Illinois Wesleyan" "0" "Jonesboro, AR" "" 11 2 1946 "Arkansas St."
"T" "11-09-1946" "0" "Henderson St. (AR)" "0" "Jonesboro, AR" "" 11 9 1946 "Arkansas St."
"T" "11-16-1946" "6" "Evansville (IN)" "6" "?" "" 11 16 1946 "Arkansas St."
"W" "11-23-1946" "14" "Centre (KY)" "0" "?" "" 11 23 1946 "Arkansas St."
"W" "11-28-1946" "30" "Central Arkansas" "12" "Conway, AR" "" 11 28 1946 "Arkansas St."
"W" "09-27-1947" "25" "Southeast Missouri St." "0" "Jonesboro, AR" "" 9 27 1947 "Arkansas St."
"T" "10-04-1947" "14" "Western Kentucky" "14" "Bowling Green, KY" "" 10 4 1947 "Arkansas St."
"W" "10-11-1947" "28" "Arkansas-Monticello" "0" "Jonesboro, AR" "" 10 11 1947 "Arkansas St."
"L" "10-18-1947" "14" "Washington (MO)" "40" "Saint Louis, MO" "" 10 18 1947 "Arkansas St."
"T" "10-25-1947" "0" "Central Arkansas" "0" "Jonesboro, AR" "" 10 25 1947 "Arkansas St."
"L" "11-01-1947" "7" "Southern Illinois" "12" "Jonesboro, AR" "" 11 1 1947 "Arkansas St."
"W" "11-08-1947" "7" "Pensacola NAS (FL)" "6" "Jonesboro, AR" "" 11 8 1947 "Arkansas St."
"T" "11-17-1947" "19" "Memphis (TN)" "19" "Memphis, TN" "" 11 17 1947 "Arkansas St."
"W" "11-22-1947" "45" "Centre (KY)" "0" "Little Rock, AR" "" 11 22 1947 "Arkansas St."
"W" "09-25-1948" "12" "Mississippi College" "0" "Jonesboro, AR" "" 9 25 1948 "Arkansas St."
"T" "10-02-1948" "13" "Delta St. (MS)" "13" "Cleveland, MS" "" 10 2 1948 "Arkansas St."
"W" "10-02-1948" "13" "Western Kentucky" "12" "Jonesboro, AR" "" 10 2 1948 "Arkansas St."
"L" "10-09-1948" "6" "Kansas St." "37" "Manhattan, KS" "" 10 9 1948 "Arkansas St."
"L" "10-16-1948" "7" "Middle Tennessee St." "14" "Murfreesboro, TN" "" 10 16 1948 "Arkansas St."
"W" "10-30-1948" "27" "Southern Illinois" "21" "Carbondale, IL" "" 10 30 1948 "Arkansas St."
