"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "09-26-1952" "26" "Mount Union (OH)" "7" "Alliance, OH" "" 9 26 1952 "Kent St. (OH)"
"W" "10-03-1952" "25" "Western Reserve (OH)" "19" "Kent, OH" "" 10 3 1952 "Kent St. (OH)"
"L" "10-11-1952" "13" "Baldwin-Wallace (OH)" "19" "Berea, OH" "" 10 11 1952 "Kent St. (OH)"
"L" "10-18-1952" "18" "Ohio" "27" "Kent, OH" "" 10 18 1952 "Kent St. (OH)"
"W" "10-25-1952" "26" "Marshall (WV)" "14" "Huntington, WV" "" 10 25 1952 "Kent St. (OH)"
"L" "11-01-1952" "21" "Bowling Green (OH)" "44" "Kent, OH" "" 11 1 1952 "Kent St. (OH)"
"W" "11-07-1952" "34" "Akron (OH)" "14" "Akron, OH" "" 11 7 1952 "Kent St. (OH)"
"L" "11-15-1952" "21" "New Hampshire" "23" "Durham, NH" "" 11 15 1952 "Kent St. (OH)"
"W" "09-19-1953" "20" "Waynesburg (PA)" "10" "Waynesburg, PA" "" 9 19 1953 "Kent St. (OH)"
"L" "09-25-1953" "6" "Fort Belvoir (VA)" "7" "Kent, OH" "" 9 25 1953 "Kent St. (OH)"
"W" "10-03-1953" "27" "Western Reserve (OH)" "0" "Cleveland, OH" "" 10 3 1953 "Kent St. (OH)"
"W" "10-09-1953" "14" "Baldwin-Wallace (OH)" "13" "Kent, OH" "" 10 9 1953 "Kent St. (OH)"
"L" "10-17-1953" "21" "Ohio" "40" "Athens, OH" "" 10 17 1953 "Kent St. (OH)"
"W" "10-24-1953" "27" "Marshall (WV)" "7" "Kent, OH" "" 10 24 1953 "Kent St. (OH)"
"W" "10-31-1953" "41" "Bowling Green (OH)" "7" "Bowling Green, OH" "" 10 31 1953 "Kent St. (OH)"
"W" "11-07-1953" "54" "Akron (OH)" "19" "Kent, OH" "" 11 7 1953 "Kent St. (OH)"
"W" "11-14-1953" "40" "Western Michigan" "0" "Kalamazoo, MI" "" 11 14 1953 "Kent St. (OH)"
"W" "09-18-1954" "26" "Waynesburg (PA)" "0" "Kent, OH" "" 9 18 1954 "Kent St. (OH)"
"W" "10-01-1954" "65" "Western Reserve (OH)" "0" "Kent, OH" "" 10 1 1954 "Kent St. (OH)"
"W" "10-08-1954" "52" "Baldwin-Wallace (OH)" "7" "Berea, OH" "" 10 8 1954 "Kent St. (OH)"
"L" "10-16-1954" "7" "Ohio" "14" "Kent, OH" "" 10 16 1954 "Kent St. (OH)"
"W" "10-23-1954" "41" "Marshall (WV)" "20" "Huntington, WV" "" 10 23 1954 "Kent St. (OH)"
"W" "10-30-1954" "28" "Bowling Green (OH)" "25" "Kent, OH" "" 10 30 1954 "Kent St. (OH)"
