"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-22-1924" "6" "Drexel Institute (PA)" "0" "Philadelphia, PA" "" 11 22 1924 "Temple (PA)"
"W" "10-02-1925" "19" "Upsala (NJ)" "0" "Philadelphia, PA" "" 10 2 1925 "Temple (PA)"
"W" "10-10-1925" "3" "Schuylkill College (PA)" "0" "Reading, PA" "" 10 10 1925 "Temple (PA)"
"W" "10-17-1925" "18" "Saint John's (MD)" "0" "Annapolis, MD" "" 10 17 1925 "Temple (PA)"
"L" "10-24-1925" "0" "Widener (PA)" "13" "Chester, PA" "" 10 24 1925 "Temple (PA)"
"T" "10-31-1925" "0" "Lebanon Valley (PA)" "0" "Philadelphia, PA" "" 10 31 1925 "Temple (PA)"
"T" "11-07-1925" "0" "George Washington (DC)" "0" "Washington, DC" "" 11 7 1925 "Temple (PA)"
"W" "11-14-1925" "32" "Saint Joseph's (PA)" "0" "Philadelphia, PA" "" 11 14 1925 "Temple (PA)"
"W" "11-21-1925" "26" "Susquehanna (PA)" "10" "Selinsgrove, PA" "" 11 21 1925 "Temple (PA)"
"L" "11-26-1925" "6" "Schuylkill College (PA)" "16" "Reading, PA" "" 11 26 1925 "Temple (PA)"
"W" "09-25-1926" "12" "Ursinus (PA)" "0" "Collegeville, PA" "" 9 25 1926 "Temple (PA)"
"W" "10-09-1926" "13" "Lebanon Valley (PA)" "3" "Philadelphia, PA" "" 10 9 1926 "Temple (PA)"
"W" "10-16-1926" "14" "Susquehanna (PA)" "0" "Philadelphia, PA" "" 10 16 1926 "Temple (PA)"
"W" "10-23-1926" "13" "Schuylkill College (PA)" "0" "Philadelphia, PA" "" 10 23 1926 "Temple (PA)"
"L" "10-30-1926" "0" "Albright (PA)" "19" "Philadelphia, PA" "" 10 30 1926 "Temple (PA)"
"L" "11-06-1926" "12" "Muhlenberg (PA)" "29" "Allentown, PA" "" 11 6 1926 "Temple (PA)"
"L" "11-11-1926" "12" "Quantico Marines (VA)" "42" "Philadelphia, PA" "" 11 11 1926 "Temple (PA)"
"W" "11-20-1926" "13" "Washington (MD)" "0" "Philadelphia, PA" "" 11 20 1926 "Temple (PA)"
"W" "10-01-1927" "110" "Blue Ridge (MD)" "0" "Philadelphia, PA" "" 10 1 1927 "Temple (PA)"
"W" "10-08-1927" "58" "Juniata (PA)" "0" "Philadelphia, PA" "" 10 8 1927 "Temple (PA)"
"L" "10-15-1927" "7" "Dartmouth (NH)" "47" "Hanover, NH" "" 10 15 1927 "Temple (PA)"
"W" "10-22-1927" "62" "Gallaudet (DC)" "0" "Philadelphia, PA" "" 10 22 1927 "Temple (PA)"
"W" "10-29-1927" "7" "Brown (RI)" "0" "Providence, RI" "" 10 29 1927 "Temple (PA)"
"W" "11-05-1927" "13" "Albright (PA)" "0" "Philadelphia, PA" "" 11 5 1927 "Temple (PA)"
"W" "11-12-1927" "75" "Washington (MD)" "0" "Philadelphia, PA" "" 11 12 1927 "Temple (PA)"
"W" "11-19-1927" "19" "Bucknell (PA)" "13" "Philadelphia, PA" "" 11 19 1927 "Temple (PA)"
"W" "09-29-1928" "12" "Scranton (PA)" "0" "Philadelphia, PA" "" 9 29 1928 "Temple (PA)"
"W" "10-06-1928" "39" "Gallaudet (DC)" "0" "Philadelphia, PA" "" 10 6 1928 "Temple (PA)"
"W" "10-13-1928" "7" "McDaniel College (MD)" "0" "Philadelphia, PA" "" 10 13 1928 "Temple (PA)"
"W" "10-20-1928" "32" "Albright (PA)" "0" "Philadelphia, PA" "" 10 20 1928 "Temple (PA)"
"W" "10-27-1928" "41" "Providence (RI)" "0" "Philadelphia, PA" "" 10 27 1928 "Temple (PA)"
"L" "11-03-1928" "7" "Schuylkill College (PA)" "10" "Reading, PA" "" 11 3 1928 "Temple (PA)"
"T" "11-10-1928" "0" "Villanova (PA)" "0" "Philadelphia, PA" "" 11 10 1928 "Temple (PA)"
"W" "11-17-1928" "6" "Geneva (PA)" "0" "Philadelphia, PA" "" 11 17 1928 "Temple (PA)"
"W" "11-24-1928" "73" "Washington (MD)" "6" "Philadelphia, PA" "" 11 24 1928 "Temple (PA)"
"T" "11-29-1928" "7" "Bucknell (PA)" "7" "Philadelphia, PA" "" 11 29 1928 "Temple (PA)"
"W" "09-28-1929" "25" "Thiel (PA)" "0" "Philadelphia, PA" "" 9 28 1929 "Temple (PA)"
"W" "10-05-1929" "28" "Scranton (PA)" "0" "Philadelphia, PA" "" 10 5 1929 "Temple (PA)"
"W" "10-12-1929" "28" "Saint Bonaventure (NY)" "0" "Philadelphia, PA" "" 10 12 1929 "Temple (PA)"
"L" "10-19-1929" "0" "McDaniel College (MD)" "23" "Philadelphia, PA" "" 10 19 1929 "Temple (PA)"
"T" "10-26-1929" "0" "Washington & Jefferson (PA)" "0" "Philadelphia, PA" "" 10 26 1929 "Temple (PA)"
"L" "11-02-1929" "0" "Bucknell (PA)" "13" "Philadelphia, PA" "" 11 2 1929 "Temple (PA)"
"W" "11-09-1929" "31" "Gallaudet (DC)" "0" "Philadelphia, PA" "" 11 9 1929 "Temple (PA)"
"W" "11-16-1929" "13" "Lafayette (PA)" "0" "Philadelphia, PA" "" 11 16 1929 "Temple (PA)"
"W" "11-23-1929" "16" "Drake (IA)" "14" "Philadelphia, PA" "" 11 23 1929 "Temple (PA)"
"L" "11-30-1929" "0" "Villanova (PA)" "15" "Philadelphia, PA" "" 11 30 1929 "Temple (PA)"
"W" "09-26-1930" "13" "Thiel (PA)" "6" "Philadelphia, PA" "" 9 26 1930 "Temple (PA)"
"W" "10-03-1930" "28" "Scranton (PA)" "2" "Philadelphia, PA" "" 10 3 1930 "Temple (PA)"
"W" "10-10-1930" "7" "Bucknell (PA)" "6" "Philadelphia, PA" "" 10 10 1930 "Temple (PA)"
"W" "10-18-1930" "20" "Washington & Jefferson (PA)" "7" "Philadelphia, PA" "" 10 18 1930 "Temple (PA)"
"L" "10-25-1930" "7" "Villanova (PA)" "8" "Philadelphia, PA" "" 10 25 1930 "Temple (PA)"
"W" "11-01-1930" "36" "Wake Forest (NC)" "0" "Philadelphia, PA" "" 11 1 1930 "Temple (PA)"
"W" "11-08-1930" "34" "Miami (FL)" "0" "Philadelphia, PA" "" 11 8 1930 "Temple (PA)"
"W" "11-15-1930" "46" "Lafayette (PA)" "0" "Philadelphia, PA" "" 11 15 1930 "Temple (PA)"
"L" "11-22-1930" "13" "Carnegie Mellon (PA)" "32" "Philadelphia, PA" "" 11 22 1930 "Temple (PA)"
"L" "11-29-1930" "20" "Drake (IA)" "49" "Philadelphia, PA" "" 11 29 1930 "Temple (PA)"
"W" "09-25-1931" "33" "Mount Saint Mary's (MD)" "0" "Philadelphia, PA" "" 9 25 1931 "Temple (PA)"
"W" "10-02-1931" "19" "Albright (PA)" "7" "Philadelphia, PA" "" 10 2 1931 "Temple (PA)"
"W" "10-10-1931" "12" "Penn St." "0" "Philadelphia, PA" "" 10 10 1931 "Temple (PA)"
"T" "10-16-1931" "0" "Bucknell (PA)" "0" "Philadelphia, PA" "" 10 16 1931 "Temple (PA)"
"W" "10-23-1931" "6" "Haskell Indian Nations (KS)" "0" "Philadelphia, PA" "" 10 23 1931 "Temple (PA)"
"W" "10-30-1931" "6" "Washington & Jefferson (PA)" "3" "Philadelphia, PA" "" 10 30 1931 "Temple (PA)"
"W" "11-07-1931" "13" "Villanova (PA)" "7" "Philadelphia, PA" "" 11 7 1931 "Temple (PA)"
"L" "11-14-1931" "13" "Carnegie Mellon (PA)" "19" "Philadelphia, PA" "" 11 14 1931 "Temple (PA)"
"W" "11-21-1931" "18" "Denver (CO)" "0" "Denver, CO" "" 11 21 1931 "Temple (PA)"
"W" "11-28-1931" "38" "Missouri" "6" "Kansas City, MO" "" 11 28 1931 "Temple (PA)"
"W" "09-30-1932" "31" "Thiel (PA)" "0" "Philadelphia, PA" "" 9 30 1932 "Temple (PA)"
"W" "10-07-1932" "14" "West Virginia" "13" "Philadelphia, PA" "" 10 7 1932 "Temple (PA)"
"W" "10-14-1932" "12" "Bucknell (PA)" "0" "Philadelphia, PA" "" 10 14 1932 "Temple (PA)"
"W" "10-21-1932" "14" "Denver (CO)" "0" "Philadelphia, PA" "" 10 21 1932 "Temple (PA)"
"T" "10-28-1932" "7" "Carnegie Mellon (PA)" "7" "Philadelphia, PA" "" 10 28 1932 "Temple (PA)"
"T" "11-04-1932" "14" "Haskell Indian Nations (KS)" "14" "Philadelphia, PA" "" 11 4 1932 "Temple (PA)"
"W" "11-12-1932" "13" "Penn St." "12" "Philadelphia, PA" "" 11 12 1932 "Temple (PA)"
"L" "11-19-1932" "0" "Villanova (PA)" "7" "Philadelphia, PA" "" 11 19 1932 "Temple (PA)"
"W" "09-29-1933" "26" "South Carolina" "6" "Philadelphia, PA" "" 9 29 1933 "Temple (PA)"
"L" "10-07-1933" "0" "Carnegie Mellon (PA)" "25" "Pittsburgh, PA" "" 10 7 1933 "Temple (PA)"
"W" "10-13-1933" "31" "Haskell Indian Nations (KS)" "0" "Philadelphia, PA" "" 10 13 1933 "Temple (PA)"
"W" "10-20-1933" "13" "West Virginia" "7" "Philadelphia, PA" "" 10 20 1933 "Temple (PA)"
"L" "10-28-1933" "7" "Bucknell (PA)" "20" "Lewisburg, PA" "" 10 28 1933 "Temple (PA)"
"W" "11-04-1933" "20" "Drake (IA)" "14" "Philadelphia, PA" "" 11 4 1933 "Temple (PA)"
