"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "11-05-1955" "7" "Grambling St. (LA)" "26" "Grambling, LA" "" 11 5 1955 "Bethune-Cookman (FL)"
"W" "11-12-1955" "20" "Xavier (LA)" "6" "Daytona Beach, FL" "" 11 12 1955 "Bethune-Cookman (FL)"
"W" "11-19-1955" "21" "Allen (SC)" "6" "Daytona Beach, FL" "" 11 19 1955 "Bethune-Cookman (FL)"
"W" "11-26-1955" "33" "Fisk (TN)" "25" "Tampa, FL" "" 11 26 1955 "Bethune-Cookman (FL)"
"W" "09-22-1956" "18" "South Carolina St." "7" "Orangeburg, SC" "" 9 22 1956 "Bethune-Cookman (FL)"
"W" "09-29-1956" "39" "Florida N&I" "6" "Daytona Beach, FL" "" 9 29 1956 "Bethune-Cookman (FL)"
"W" "10-06-1956" "13" "Morris Brown (GA)" "0" "Daytona Beach, FL" "" 10 6 1956 "Bethune-Cookman (FL)"
"W" "10-13-1956" "6" "Benedict (SC)" "0" "Columbia, SC" "" 10 13 1956 "Bethune-Cookman (FL)"
"L" "10-20-1956" "6" "Florida A&M" "54" "Jacksonville, FL" "" 10 20 1956 "Bethune-Cookman (FL)"
"L" "11-03-1956" "7" "Grambling St. (LA)" "27" "Tampa, FL" "" 11 3 1956 "Bethune-Cookman (FL)"
"W" "11-10-1956" "6" "Xavier (LA)" "0" "New Orleans, LA" "" 11 10 1956 "Bethune-Cookman (FL)"
"L" "11-17-1956" "0" "Allen (SC)" "19" "Columbia, SC" "" 11 17 1956 "Bethune-Cookman (FL)"
"W" "11-22-1956" "33" "Kentucky St." "26" "Daytona Beach, FL" "" 11 22 1956 "Bethune-Cookman (FL)"
"L" "09-28-1957" "0" "South Carolina St." "16" "Daytona Beach, FL" "" 9 28 1957 "Bethune-Cookman (FL)"
"W" "10-06-1957" "26" "Florida N&I" "0" "Saint Augustine, FL" "" 10 6 1957 "Bethune-Cookman (FL)"
"L" "10-12-1957" "0" "Morris Brown (GA)" "39" "Daytona Beach, FL" "" 10 12 1957 "Bethune-Cookman (FL)"
"L" "10-19-1957" "2" "Benedict (SC)" "14" "Daytona Beach, FL" "" 10 19 1957 "Bethune-Cookman (FL)"
"L" "10-26-1957" "6" "Florida A&M" "45" "Jacksonville, FL" "" 10 26 1957 "Bethune-Cookman (FL)"
