"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "11-19-1949" "9" "Lincoln (MO)" "6" "Pine Bluff, AR" "" 11 19 1949 "Arkansas-Pine Bluff"
"W" "11-25-1949" "28" "Philander-Smith (AR)" "6" "Little Rock, AR" "" 11 25 1949 "Arkansas-Pine Bluff"
"W" "12-03-1949" "19" "Texas Southern" "18" "Pine Bluff, AR" "" 12 3 1949 "Arkansas-Pine Bluff"
"L" "09-30-1950" "6" "Wiley (TX)" "7" "Marshall, TX" "" 9 30 1950 "Arkansas-Pine Bluff"
"W" "10-07-1950" "7" "Texas College" "6" "Pine Bluff, AR" "" 10 7 1950 "Arkansas-Pine Bluff"
"L" "10-14-1950" "0" "Southern (LA)" "26" "Pine Bluff, AR" "" 10 14 1950 "Arkansas-Pine Bluff"
"L" "10-21-1950" "7" "Prairie View A&M (TX)" "21" "Prairie View, TX" "" 10 21 1950 "Arkansas-Pine Bluff"
"L" "10-28-1950" "7" "Bishop (TX)" "26" "Pine Bluff, AR" "" 10 28 1950 "Arkansas-Pine Bluff"
"W" "11-04-1950" "7" "Samuel Huston (TX)" "6" "Austin, TX" "" 11 4 1950 "Arkansas-Pine Bluff"
"L" "11-11-1950" "0" "Langston (OK)" "27" "Pine Bluff, AR" "" 11 11 1950 "Arkansas-Pine Bluff"
"W" "11-18-1950" "13" "Lincoln (MO)" "0" "Hot Springs, AR" "" 11 18 1950 "Arkansas-Pine Bluff"
"T" "11-23-1950" "13" "Philander-Smith (AR)" "13" "Pine Bluff, AR" "" 11 23 1950 "Arkansas-Pine Bluff"
"L" "12-02-1950" "0" "Texas Southern" "13" "Houston, TX" "" 12 2 1950 "Arkansas-Pine Bluff"
"W" "09-29-1951" "18" "Wiley (TX)" "13" "Pine Bluff, AR" "" 9 29 1951 "Arkansas-Pine Bluff"
"L" "10-06-1951" "13" "Texas College" "18" "Tyler, TX" "" 10 6 1951 "Arkansas-Pine Bluff"
"T" "10-13-1951" "7" "Southern (LA)" "7" "Baton Rouge, LA" "" 10 13 1951 "Arkansas-Pine Bluff"
"W" "10-20-1951" "37" "Bishop (TX)" "0" "Dallas, TX" "" 10 20 1951 "Arkansas-Pine Bluff"
"L" "10-27-1951" "6" "Prairie View A&M (TX)" "20" "Pine Bluff, AR" "" 10 27 1951 "Arkansas-Pine Bluff"
"W" "11-03-1951" "39" "Samuel Huston (TX)" "7" "Pine Bluff, AR" "" 11 3 1951 "Arkansas-Pine Bluff"
"W" "11-10-1951" "19" "Langston (OK)" "18" "Pine Bluff, AR" "" 11 10 1951 "Arkansas-Pine Bluff"
"L" "11-17-1951" "13" "Lincoln (MO)" "47" "Jefferson City, MO" "" 11 17 1951 "Arkansas-Pine Bluff"
"W" "11-24-1951" "25" "Grambling St. (LA)" "13" "Grambling, LA" "" 11 24 1951 "Arkansas-Pine Bluff"
"L" "01-01-1952" "26" "Prairie View A&M (TX)" "27" "Houston, TX" "Prairie View Bowl" 1 1 1952 "Arkansas-Pine Bluff"
"L" "09-20-1952" "13" "Alcorn St. (MS)" "33" "Little Rock, AR" "" 9 20 1952 "Arkansas-Pine Bluff"
"T" "09-27-1952" "13" "Texas College" "13" "Pine Bluff, AR" "" 9 27 1952 "Arkansas-Pine Bluff"
"W" "10-04-1952" "12" "Wiley (TX)" "7" "Marshall, TX" "" 10 4 1952 "Arkansas-Pine Bluff"
"L" "10-18-1952" "7" "Southern (LA)" "19" "Pine Bluff, AR" "" 10 18 1952 "Arkansas-Pine Bluff"
"W" "10-25-1952" "54" "Bishop (TX)" "6" "Pine Bluff, AR" "" 10 25 1952 "Arkansas-Pine Bluff"
"L" "11-01-1952" "13" "Prairie View A&M (TX)" "39" "Prairie View, TX" "" 11 1 1952 "Arkansas-Pine Bluff"
"T" "11-15-1952" "6" "Langston (OK)" "6" "Langston, OK" "" 11 15 1952 "Arkansas-Pine Bluff"
"L" "11-22-1952" "19" "Grambling St. (LA)" "35" "Pine Bluff, AR" "" 11 22 1952 "Arkansas-Pine Bluff"
