"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-12-1929" "7" "Simpson (IA)" "0" "Cedar Falls, IA" "" 10 12 1929 "Northern Iowa"
"L" "10-19-1929" "0" "Truman St. (MO)" "14" "Kirksville, MO" "" 10 19 1929 "Northern Iowa"
"W" "10-25-1929" "13" "William Penn (IA)" "7" "Oskaloosa, IA" "" 10 25 1929 "Northern Iowa"
"L" "11-02-1929" "6" "Grinnell (IA)" "21" "Grinnell, IA" "" 11 2 1929 "Northern Iowa"
"L" "11-16-1929" "6" "Luther (IA)" "7" "Cedar Falls, IA" "" 11 16 1929 "Northern Iowa"
"W" "11-23-1929" "19" "Parsons (IA)" "6" "Cedar Falls, IA" "" 11 23 1929 "Northern Iowa"
"W" "09-27-1930" "6" "Loras (IA)" "0" "Dubuque, IA" "" 9 27 1930 "Northern Iowa"
"W" "10-04-1930" "13" "Luther (IA)" "0" "Decorah, IA" "" 10 4 1930 "Northern Iowa"
"L" "10-11-1930" "2" "Coe (IA)" "13" "Cedar Falls, IA" "" 10 11 1930 "Northern Iowa"
"T" "10-25-1930" "0" "William Penn (IA)" "0" "Cedar Falls, IA" "" 10 25 1930 "Northern Iowa"
"L" "11-01-1930" "0" "Simpson (IA)" "6" "Indianola, IA" "" 11 1 1930 "Northern Iowa"
"L" "11-08-1930" "0" "Western Michigan" "26" "Kalamazoo, MI" "" 11 8 1930 "Northern Iowa"
"L" "11-15-1930" "0" "Eastern Michigan" "19" "Cedar Falls, IA" "" 11 15 1930 "Northern Iowa"
