"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"W" "10-09-1937" "45" "Boise JC (ID)" "0" "Boise, ID" "" 10 9 1937 "Idaho St."
"L" "10-16-1937" "7" "Montana St." "25" "Bozeman, MT" "" 10 16 1937 "Idaho St."
"W" "10-30-1937" "39" "Montana Tech" "6" "Pocatello, ID" "" 10 30 1937 "Idaho St."
"W" "11-05-1937" "7" "Southern Idaho" "6" "Albion, ID" "" 11 5 1937 "Idaho St."
"W" "11-11-1937" "39" "College of Idaho" "0" "Pocatello, ID" "" 11 11 1937 "Idaho St."
"L" "11-20-1937" "6" "Western St. (CO)" "9" "Gunnison, CO" "" 11 20 1937 "Idaho St."
"L" "11-25-1937" "7" "Cal Poly-San Luis Obispo" "13" "Pocatello, ID" "" 11 25 1937 "Idaho St."
"L" "10-08-1938" "6" "Western St. (CO)" "7" "Pocatello, ID" "" 10 8 1938 "Idaho St."
"W" "10-15-1938" "26" "Chaffey CC (CA)" "0" "Sun Valley, ID" "" 10 15 1938 "Idaho St."
"W" "10-21-1938" "54" "Boise JC (ID)" "0" "Pocatello, ID" "" 10 21 1938 "Idaho St."
"L" "11-05-1938" "7" "Southern Idaho" "12" "Pocatello, ID" "" 11 5 1938 "Idaho St."
"W" "11-11-1938" "22" "College of Idaho" "0" "Boise, ID" "" 11 11 1938 "Idaho St."
"W" "11-18-1938" "16" "Montana St." "0" "Pocatello, ID" "" 11 18 1938 "Idaho St."
"L" "11-24-1938" "0" "Cal Poly-San Luis Obispo" "21" "San Luis Obispo, CA" "" 11 24 1938 "Idaho St."
"L" "09-30-1939" "0" "Northern Colorado" "13" "Pocatello, ID" "" 9 30 1939 "Idaho St."
"W" "10-14-1939" "16" "Compton JC (CA)" "0" "Pocatello, ID" "" 10 14 1939 "Idaho St."
"W" "10-21-1939" "12" "Southern Idaho" "6" "Pocatello, ID" "" 10 21 1939 "Idaho St."
"L" "10-28-1939" "6" "Montana St." "10" "Bozeman, MT" "" 10 28 1939 "Idaho St."
"W" "11-11-1939" "13" "College of Idaho" "6" "Pocatello, ID" "" 11 11 1939 "Idaho St."
"W" "11-18-1939" "6" "Nebraska-Omaha" "0" "Pocatello, ID" "" 11 18 1939 "Idaho St."
"W" "11-24-1939" "14" "Chaffey CC (CA)" "13" "Ontario, CA" "" 11 24 1939 "Idaho St."
"W" "09-28-1940" "7" "Western St. (CO)" "0" "Pocatello, ID" "" 9 28 1940 "Idaho St."
"L" "10-04-1940" "7" "Northern Colorado" "21" "Greeley, CO" "" 10 4 1940 "Idaho St."
"L" "10-12-1940" "0" "Nevada" "62" "Reno, NV" "" 10 12 1940 "Idaho St."
"W" "10-18-1940" "19" "College of Idaho" "13" "Caldwell, ID" "" 10 18 1940 "Idaho St."
"W" "10-25-1940" "30" "Southern Idaho" "26" "Pocatello, ID" "" 10 25 1940 "Idaho St."
"L" "11-02-1940" "19" "Weber JC (UT)" "27" "Ogden, UT" "" 11 2 1940 "Idaho St."
"L" "11-11-1940" "7" "Montana St." "15" "Pocatello, ID" "" 11 11 1940 "Idaho St."
"L" "11-22-1940" "7" "Compton JC (CA)" "21" "Compton, CA" "" 11 22 1940 "Idaho St."
"T" "09-26-1941" "0" "Nebraska-Omaha" "0" "Omaha, NE" "" 9 26 1941 "Idaho St."
