"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-13-1973" "14" "Eastern Kentucky" "16" "Richmond, KY" "" 10 13 1973 "Tennessee-Martin"
"L" "10-20-1973" "10" "Delta St. (MS)" "28" "Martin, TN" "" 10 20 1973 "Tennessee-Martin"
"W" "10-27-1973" "26" "Austin Peay St. (TN)" "0" "Clarksville, TN" "" 10 27 1973 "Tennessee-Martin"
"L" "11-03-1973" "0" "Troy (AL)" "30" "Troy, AL" "" 11 3 1973 "Tennessee-Martin"
"W" "11-10-1973" "17" "North Alabama" "16" "Martin, TN" "" 11 10 1973 "Tennessee-Martin"
"T" "11-17-1973" "7" "West Alabama" "7" "Martin, TN" "" 11 17 1973 "Tennessee-Martin"
"L" "09-14-1974" "14" "Nicholls St. (LA)" "16" "Martin, TN" "" 9 14 1974 "Tennessee-Martin"
"L" "09-21-1974" "13" "Southeastern Louisiana" "44" "Hammond, LA" "" 9 21 1974 "Tennessee-Martin"
"L" "09-28-1974" "0" "Jacksonville St. (AL)" "17" "Martin, TN" "" 9 28 1974 "Tennessee-Martin"
"W" "10-05-1974" "7" "Mississippi College" "23" "Clinton, MS" "Mississippi College Forfeits" 10 5 1974 "Tennessee-Martin"
"L" "10-12-1974" "6" "Murray St. (KY)" "14" "Murray, KY" "" 10 12 1974 "Tennessee-Martin"
"L" "10-19-1974" "9" "Eastern Kentucky" "24" "Martin, TN" "" 10 19 1974 "Tennessee-Martin"
"L" "10-26-1974" "0" "Delta St. (MS)" "29" "Cleveland, MS" "" 10 26 1974 "Tennessee-Martin"
"W" "11-02-1974" "31" "Austin Peay St. (TN)" "26" "Martin, TN" "" 11 2 1974 "Tennessee-Martin"
"L" "11-09-1974" "35" "Troy (AL)" "47" "Martin, TN" "" 11 9 1974 "Tennessee-Martin"
"L" "11-16-1974" "10" "North Alabama" "42" "Florence, AL" "" 11 16 1974 "Tennessee-Martin"
"L" "11-23-1974" "7" "West Alabama" "28" "Livingston, AL" "" 11 23 1974 "Tennessee-Martin"
"L" "09-13-1975" "0" "Nicholls St. (LA)" "23" "Thibodaux, LA" "" 9 13 1975 "Tennessee-Martin"
"W" "09-20-1975" "23" "Southeastern Louisiana" "7" "Martin, TN" "" 9 20 1975 "Tennessee-Martin"
"L" "10-04-1975" "10" "Mississippi College" "14" "Martin, TN" "" 10 4 1975 "Tennessee-Martin"
"L" "10-11-1975" "3" "Jacksonville St. (AL)" "11" "Jacksonville, AL" "" 10 11 1975 "Tennessee-Martin"
"L" "10-11-1975" "10" "Murray St. (KY)" "17" "Martin, TN" "" 10 11 1975 "Tennessee-Martin"
"L" "10-25-1975" "3" "Delta St. (MS)" "13" "Martin, TN" "" 10 25 1975 "Tennessee-Martin"
"W" "11-01-1975" "24" "Austin Peay St. (TN)" "15" "Clarksville, TN" "" 11 1 1975 "Tennessee-Martin"
"L" "11-08-1975" "0" "Troy (AL)" "17" "Troy, AL" "" 11 8 1975 "Tennessee-Martin"
"L" "11-15-1975" "20" "North Alabama" "30" "Martin, TN" "" 11 15 1975 "Tennessee-Martin"
"L" "11-22-1975" "7" "West Alabama" "17" "Martin, TN" "" 11 22 1975 "Tennessee-Martin"
