"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "09-30-1938" "0" "Tennessee Tech" "21" "Cookeville, TN" "" 9 30 1938 "Jacksonville St. (AL)"
"L" "10-07-1938" "0" "Spring Hill (AL)" "60" "Mobile, AL" "" 10 7 1938 "Jacksonville St. (AL)"
"L" "00-00-1938" "0" "West Alabama" "7" "?" "Jacksonville St. Freshmen ?" 0 0 1938 "Jacksonville St. (AL)"
"W" "10-14-1938" "20" "Marion Military Institute (AL)" "7" "Marion, AL" "" 10 14 1938 "Jacksonville St. (AL)"
"L" "00-00-1938" "0" "Snead JC (AL)" "6" "?" "" 0 0 1938 "Jacksonville St. (AL)"
"L" "00-00-1938" "0" "Pensacola NAS (FL)" "31" "?" "" 0 0 1938 "Jacksonville St. (AL)"
"T" "11-11-1938" "6" "Troy (AL)" "6" "Jacksonville, AL" "" 11 11 1938 "Jacksonville St. (AL)"
"T" "09-22-1939" "6" "Middle Tennessee St." "6" "Murfreesboro, TN" "" 9 22 1939 "Jacksonville St. (AL)"
"L" "09-29-1939" "0" "Louisiana Tech" "39" "Ruston, LA" "" 9 29 1939 "Jacksonville St. (AL)"
"L" "10-07-1939" "0" "Georgia Southern" "13" "Statesboro, GA" "" 10 7 1939 "Jacksonville St. (AL)"
"L" "10-13-1939" "6" "Marion Military Institute (AL)" "7" "Jacksonville, AL" "" 10 13 1939 "Jacksonville St. (AL)"
"L" "10-20-1939" "0" "Oglethorpe (GA)" "40" "Anniston, AL" "" 10 20 1939 "Jacksonville St. (AL)"
"T" "10-27-1939" "0" "Snead JC (AL)" "0" "Boaz, AL" "" 10 27 1939 "Jacksonville St. (AL)"
"L" "11-03-1939" "7" "West Alabama" "13" "Jacksonville, AL" "" 11 3 1939 "Jacksonville St. (AL)"
"L" "11-11-1939" "0" "Troy (AL)" "27" "Troy, AL" "" 11 11 1939 "Jacksonville St. (AL)"
"L" "11-18-1939" "0" "Hiwassee College (TN)" "40" "Madisonville, TN" "" 11 18 1939 "Jacksonville St. (AL)"
