"W.L" "Date" "PF" "Opponent" "PA" "Location" "Notes" "Month" "Day" "Year" "school"
"L" "10-23-1936" "0" "Truman St. (MO)" "6" "Cape Girardeau, MO" "" 10 23 1936 "Southeast Missouri St."
"W" "10-30-1936" "20" "Missouri St." "0" "Cape Girardeau, MO" "" 10 30 1936 "Southeast Missouri St."
"W" "11-06-1936" "6" "Southern Illinois" "4" "Cape Girardeau, MO" "" 11 6 1936 "Southeast Missouri St."
"W" "11-13-1936" "7" "Northwest Missouri St." "0" "Maryville, MO" "" 11 13 1936 "Southeast Missouri St."
"W" "11-20-1936" "19" "Missouri-Rolla" "16" "Rolla, MO" "" 11 20 1936 "Southeast Missouri St."
"W" "09-24-1937" "12" "Hendrix (AR)" "0" "Conway, AR" "" 9 24 1937 "Southeast Missouri St."
"W" "10-01-1937" "14" "Southern Illinois" "0" "Cape Girardeau, MO" "" 10 1 1937 "Southeast Missouri St."
"W" "10-08-1937" "33" "Missouri St." "0" "Springfield, MO" "" 10 8 1937 "Southeast Missouri St."
"W" "10-22-1937" "12" "Northwest Missouri St." "0" "Cape Girardeau, MO" "" 10 22 1937 "Southeast Missouri St."
"W" "10-29-1937" "14" "Truman St. (MO)" "0" "Kirksville, MO" "" 10 29 1937 "Southeast Missouri St."
"W" "11-05-1937" "13" "Southern Illinois" "0" "Carbondale, IL" "" 11 5 1937 "Southeast Missouri St."
"W" "11-12-1937" "34" "Evansville (IN)" "0" "Cape Girardeau, MO" "" 11 12 1937 "Southeast Missouri St."
"W" "11-19-1937" "20" "Central Missouri St." "6" "Cape Girardeau, MO" "" 11 19 1937 "Southeast Missouri St."
"W" "11-25-1937" "16" "Missouri-Rolla" "6" "Cape Girardeau, MO" "" 11 25 1937 "Southeast Missouri St."
"W" "09-30-1938" "27" "Southern Illinois" "0" "Carbondale, IL" "" 9 30 1938 "Southeast Missouri St."
"W" "10-07-1938" "14" "Hendrix (AR)" "0" "Cape Girardeau, MO" "" 10 7 1938 "Southeast Missouri St."
"W" "10-14-1938" "6" "Central Missouri St." "0" "Warrensburg, MO" "" 10 14 1938 "Southeast Missouri St."
"L" "10-21-1938" "3" "Truman St. (MO)" "7" "Cape Girardeau, MO" "" 10 21 1938 "Southeast Missouri St."
"L" "10-29-1938" "0" "Missouri-Rolla" "35" "Rolla, MO" "" 10 29 1938 "Southeast Missouri St."
"L" "11-04-1938" "0" "Southern Illinois" "6" "Cape Girardeau, MO" "" 11 4 1938 "Southeast Missouri St."
"L" "11-11-1938" "0" "Northwest Missouri St." "15" "Maryville, MO" "" 11 11 1938 "Southeast Missouri St."
"L" "11-18-1938" "7" "Missouri St." "13" "Cape Girardeau, MO" "" 11 18 1938 "Southeast Missouri St."
"W" "09-29-1939" "9" "Southern Illinois" "2" "Cape Girardeau, MO" "" 9 29 1939 "Southeast Missouri St."
"W" "10-06-1939" "13" "Hendrix (AR)" "0" "Conway, AR" "" 10 6 1939 "Southeast Missouri St."
"W" "10-13-1939" "9" "Truman St. (MO)" "3" "Kirksville, MO" "" 10 13 1939 "Southeast Missouri St."
"T" "10-20-1939" "0" "Central Missouri St." "0" "Cape Girardeau, MO" "" 10 20 1939 "Southeast Missouri St."
"W" "10-27-1939" "27" "Carthage (WI)" "6" "Cape Girardeau, MO" "" 10 27 1939 "Southeast Missouri St."
"L" "11-03-1939" "0" "Northwest Missouri St." "7" "Cape Girardeau, MO" "" 11 3 1939 "Southeast Missouri St."
"L" "11-10-1939" "6" "Missouri-Rolla" "12" "Cape Girardeau, MO" "" 11 10 1939 "Southeast Missouri St."
"L" "11-17-1939" "0" "Missouri St." "6" "Springfield, MO" "" 11 17 1939 "Southeast Missouri St."
"W" "11-25-1939" "24" "Southern Illinois" "0" "Carbondale, IL" "" 11 25 1939 "Southeast Missouri St."
"T" "09-20-1940" "0" "Culver-Stockton (MO)" "0" "Cape Girardeau, MO" "" 9 20 1940 "Southeast Missouri St."
